"DateTime";"RoadSurfaceT";"SoilMinus5T";"SoilMinus30T";"FreezingT";"WaterFilmMicroM";"NaClPercent";"RoadState";"WindSpeed";"WindDirectDeg";"WindGustMS";"AirTemp";"RelHumidity";"DewPointDeg";"PrecipitationLM2";"PrecType";"VisibilityM";"PrecAbsolMM";
"2019-08-29 00:01:00";22.90;28.30;28.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.35;77.32;15.28;0.00;0.00;2000.00;7.89;
"2019-08-29 00:06:00";22.80;28.20;28.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.31;77.60;15.29;0.00;0.00;2000.00;7.89;
"2019-08-29 00:11:00";22.70;28.20;28.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.25;77.85;15.28;0.00;0.00;2000.00;7.89;
"2019-08-29 00:16:00";22.60;28.00;28.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.22;77.97;15.29;0.00;0.00;2000.00;7.89;
"2019-08-29 00:21:00";22.60;28.00;28.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.20;78.08;15.29;0.00;0.00;2000.00;7.89;
"2019-08-29 00:26:00";22.60;28.00;28.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.13;78.12;15.22;0.00;0.00;2000.00;7.89;
"2019-08-29 00:31:00";22.50;27.90;28.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.09;78.16;15.19;0.00;0.00;2000.00;7.89;
"2019-08-29 00:36:00";22.50;27.90;28.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.04;78.09;15.13;0.00;0.00;2000.00;7.89;
"2019-08-29 00:41:00";22.40;27.90;28.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.02;78.06;15.11;0.00;0.00;2000.00;7.89;
"2019-08-29 00:46:00";22.30;27.80;28.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.95;78.04;15.04;0.00;0.00;2000.00;7.89;
"2019-08-29 00:51:00";22.30;27.80;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.93;77.92;14.99;0.00;0.00;2000.00;7.89;
"2019-08-29 00:56:00";22.20;27.80;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.86;77.81;14.90;0.00;0.00;2000.00;7.89;
"2019-08-29 01:01:00";22.20;27.70;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.87;77.79;14.90;0.00;0.00;2000.00;7.89;
"2019-08-29 01:06:00";22.10;27.70;27.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.85;77.67;14.86;0.00;0.00;2000.00;7.89;
"2019-08-29 01:11:00";22.10;27.70;27.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.77;77.49;14.75;0.00;0.00;2000.00;7.89;
"2019-08-29 01:16:00";22.00;27.50;27.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.79;77.40;14.75;0.00;0.00;2000.00;7.89;
"2019-08-29 01:21:00";21.90;27.50;27.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.78;77.29;14.72;0.00;0.00;2000.00;7.89;
"2019-08-29 01:26:00";21.90;27.50;27.70;0.00;0.00;0.00;0.00;0.00;0.00;0.68;18.77;77.14;14.68;0.00;0.00;2000.00;7.89;
"2019-08-29 01:31:00";21.80;27.40;27.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.73;76.96;14.61;0.00;0.00;2000.00;7.89;
"2019-08-29 01:36:00";21.70;27.40;27.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.66;76.73;14.49;0.00;0.00;2000.00;7.89;
"2019-08-29 01:41:00";21.70;27.30;27.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.61;76.70;14.44;0.00;0.00;2000.00;7.89;
"2019-08-29 01:46:00";21.60;27.30;27.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.53;76.56;14.33;0.00;0.00;2000.00;7.89;
"2019-08-29 01:51:00";21.50;27.30;27.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.46;76.57;14.26;0.00;0.00;2000.00;7.89;
"2019-08-29 01:56:00";21.50;27.30;27.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.43;76.67;14.26;0.00;0.00;2000.00;7.89;
"2019-08-29 02:01:00";21.40;27.20;27.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.44;76.64;14.25;0.00;0.00;2000.00;7.89;
"2019-08-29 02:06:00";21.40;27.20;27.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.42;76.50;14.21;0.00;0.00;2000.00;7.89;
"2019-08-29 02:11:00";21.30;27.20;27.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.41;76.42;14.19;0.00;0.00;2000.00;7.89;
"2019-08-29 02:16:00";21.30;27.10;27.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.33;76.37;14.10;0.00;0.00;2000.00;7.89;
"2019-08-29 02:21:00";21.30;27.10;27.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.28;76.43;14.06;0.00;0.00;2000.00;7.89;
"2019-08-29 02:26:00";21.20;27.10;27.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.22;76.42;14.00;0.00;0.00;2000.00;7.89;
"2019-08-29 02:31:00";21.20;26.90;27.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.19;76.47;13.98;0.00;0.00;2000.00;7.89;
"2019-08-29 02:36:00";21.10;26.90;27.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.14;76.50;13.94;0.00;0.00;2000.00;7.89;
"2019-08-29 02:41:00";21.10;26.90;27.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.02;76.59;13.84;0.00;0.00;2000.00;7.89;
"2019-08-29 02:46:00";21.00;26.90;27.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.98;76.73;13.83;0.00;0.00;2000.00;7.89;
"2019-08-29 02:51:00";21.00;26.80;27.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.91;76.92;13.80;0.00;0.00;2000.00;7.89;
"2019-08-29 02:56:00";21.00;26.80;27.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.86;77.05;13.78;0.00;0.00;2000.00;7.89;
"2019-08-29 03:01:00";21.00;26.70;26.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.86;77.15;13.80;0.00;0.00;2000.00;7.89;
"2019-08-29 03:06:00";20.90;26.70;26.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.79;77.28;13.76;0.00;0.00;2000.00;7.89;
"2019-08-29 03:11:00";20.90;26.70;26.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.74;77.35;13.72;0.00;0.00;2000.00;7.89;
"2019-08-29 03:16:00";20.80;26.60;26.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.66;77.45;13.67;0.00;0.00;2000.00;7.89;
"2019-08-29 03:21:00";20.80;26.60;26.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.61;77.60;13.65;0.00;0.00;2000.00;7.89;
"2019-08-29 03:26:00";20.70;26.60;26.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.58;77.70;13.63;0.00;0.00;2000.00;7.89;
"2019-08-29 03:31:00";20.70;26.60;26.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.51;77.86;13.60;0.00;0.00;2000.00;7.89;
"2019-08-29 03:36:00";20.60;26.50;26.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.47;78.03;13.60;0.00;0.00;2000.00;7.89;
"2019-08-29 03:41:00";20.50;26.50;26.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.41;78.11;13.55;0.00;0.00;2000.00;7.89;
"2019-08-29 03:46:00";20.50;26.30;26.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.39;78.30;13.57;0.00;0.00;2000.00;7.89;
"2019-08-29 03:51:00";20.50;26.30;26.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.30;78.34;13.49;0.00;0.00;2000.00;7.89;
"2019-08-29 03:56:00";20.40;26.30;26.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.20;78.51;13.43;0.00;0.00;2000.00;7.89;
"2019-08-29 04:01:00";20.30;26.30;26.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.10;78.71;13.37;0.00;0.00;2000.00;7.89;
"2019-08-29 04:06:00";20.30;26.20;26.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.01;78.96;13.33;0.00;0.00;2000.00;7.89;
"2019-08-29 04:11:00";20.20;26.20;26.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.96;79.17;13.33;0.00;0.00;2000.00;7.89;
"2019-08-29 04:16:00";20.20;26.20;26.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.90;79.39;13.31;0.00;0.00;2000.00;7.89;
"2019-08-29 04:21:00";20.10;26.20;26.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.87;79.54;13.31;0.00;0.00;2000.00;7.89;
"2019-08-29 04:26:00";20.10;26.10;26.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.79;79.74;13.27;0.00;0.00;2000.00;7.89;
"2019-08-29 04:31:00";20.00;26.10;26.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.78;79.98;13.31;0.00;0.00;2000.00;7.89;
"2019-08-29 04:36:00";20.00;26.10;26.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.75;80.08;13.29;0.00;0.00;2000.00;7.89;
"2019-08-29 04:41:00";19.90;26.00;26.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.71;80.18;13.27;0.00;0.00;2000.00;7.89;
"2019-08-29 04:46:00";19.90;26.00;26.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.64;80.33;13.24;0.00;0.00;2000.00;7.89;
"2019-08-29 04:51:00";19.90;26.00;26.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.63;80.51;13.26;0.00;0.00;2000.00;7.89;
"2019-08-29 04:56:00";19.80;25.90;26.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.58;80.67;13.25;0.00;0.00;2000.00;7.89;
"2019-08-29 05:01:00";19.80;25.90;26.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.56;80.77;13.24;0.00;0.00;2000.00;7.89;
"2019-08-29 05:06:00";19.70;25.90;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.53;80.91;13.23;0.00;0.00;2000.00;7.89;
"2019-08-29 05:11:00";19.70;25.90;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.52;81.10;13.27;0.00;0.00;2000.00;7.89;
"2019-08-29 05:16:00";19.70;25.80;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.51;81.14;13.26;0.00;0.00;2000.00;7.89;
"2019-08-29 05:21:00";19.60;25.80;26.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.51;81.28;13.29;0.00;0.00;2000.00;7.89;
"2019-08-29 05:26:00";19.60;25.80;26.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.43;81.35;13.22;0.00;0.00;2000.00;7.89;
"2019-08-29 05:31:00";19.60;25.60;26.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.42;81.50;13.24;0.00;0.00;2000.00;7.89;
"2019-08-29 05:36:00";19.50;25.60;26.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.40;81.60;13.24;0.00;0.00;2000.00;7.89;
"2019-08-29 05:41:00";19.50;25.60;25.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.36;81.68;13.22;0.00;0.00;2000.00;7.89;
"2019-08-29 05:46:00";19.50;25.60;25.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.32;81.80;13.20;0.00;0.00;2000.00;7.89;
"2019-08-29 05:51:00";19.50;25.50;25.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.29;81.91;13.19;0.00;0.00;2000.00;7.89;
"2019-08-29 05:56:00";19.40;25.50;25.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.33;82.05;13.26;0.00;0.00;2000.00;7.89;
"2019-08-29 06:01:00";19.40;25.40;25.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.31;82.24;13.27;0.00;0.00;2000.00;7.89;
"2019-08-29 06:06:00";19.40;25.40;25.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.27;82.28;13.24;0.00;0.00;2000.00;7.89;
"2019-08-29 06:11:00";19.40;25.40;25.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.23;82.33;13.21;0.00;0.00;2000.00;7.89;
"2019-08-29 06:16:00";19.40;25.40;25.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.27;82.43;13.27;0.00;0.00;2000.00;7.89;
"2019-08-29 06:21:00";19.40;25.30;25.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.27;82.48;13.28;0.00;0.00;2000.00;7.89;
"2019-08-29 06:26:00";19.40;25.30;25.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.24;82.53;13.26;0.00;0.00;2000.00;7.89;
"2019-08-29 06:31:00";19.40;25.30;25.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.29;82.72;13.34;0.00;0.00;2000.00;7.89;
"2019-08-29 06:36:00";19.40;25.30;25.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.34;82.68;13.38;0.00;0.00;2000.00;7.89;
"2019-08-29 06:41:00";19.50;25.20;25.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.37;82.76;13.42;0.00;0.00;2000.00;7.89;
"2019-08-29 06:46:00";19.50;25.20;25.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.43;82.79;13.49;0.00;0.00;2000.00;7.89;
"2019-08-29 06:51:00";19.60;25.20;25.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.42;82.88;13.50;0.00;0.00;2000.00;7.89;
"2019-08-29 06:56:00";19.60;25.10;25.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.47;82.83;13.54;0.00;0.00;2000.00;7.89;
"2019-08-29 07:01:00";19.70;25.10;25.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.50;82.79;13.56;0.00;0.00;2000.00;7.89;
"2019-08-29 07:06:00";19.80;25.10;25.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.57;82.86;13.65;0.00;0.00;2000.00;7.89;
"2019-08-29 07:11:00";19.80;25.10;25.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.64;82.83;13.71;0.00;0.00;2000.00;7.89;
"2019-08-29 07:16:00";19.90;25.10;25.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.75;82.74;13.80;0.00;0.00;2000.00;7.89;
"2019-08-29 07:21:00";19.90;25.00;25.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.82;82.64;13.85;0.00;0.00;2000.00;7.89;
"2019-08-29 07:26:00";20.10;25.00;25.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.93;82.56;13.94;0.00;0.00;2000.00;7.89;
"2019-08-29 07:31:00";20.20;25.00;25.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.06;82.47;14.05;0.00;0.00;2000.00;7.89;
"2019-08-29 07:36:00";20.40;25.00;25.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.21;82.21;14.15;0.00;0.00;2000.00;7.89;
"2019-08-29 07:41:00";20.60;24.80;25.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.36;82.11;14.28;0.00;0.00;2000.00;7.89;
"2019-08-29 07:46:00";21.00;24.80;25.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.55;81.79;14.40;0.00;0.00;2000.00;7.89;
"2019-08-29 07:51:00";21.20;24.80;25.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.72;81.37;14.49;0.00;0.00;2000.00;7.89;
"2019-08-29 07:56:00";21.40;24.80;25.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.92;81.02;14.61;0.00;0.00;2000.00;7.89;
"2019-08-29 08:01:00";21.60;24.70;25.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.05;80.55;14.65;0.00;0.00;2000.00;7.89;
"2019-08-29 08:06:00";21.80;24.70;25.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.24;80.10;14.75;0.00;0.00;2000.00;7.89;
"2019-08-29 08:11:00";21.90;24.70;25.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.40;79.67;14.82;0.00;0.00;2000.00;7.89;
"2019-08-29 08:16:00";22.00;24.70;25.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.76;79.33;15.11;0.00;0.00;2000.00;7.89;
"2019-08-29 08:21:00";22.10;24.70;25.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.96;78.44;15.12;0.00;0.00;2000.00;7.89;
"2019-08-29 08:26:00";22.20;24.70;25.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.06;77.56;15.05;0.00;0.00;2000.00;7.89;
"2019-08-29 08:31:00";22.40;24.70;25.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.19;76.87;15.04;0.00;0.00;2000.00;7.89;
"2019-08-29 08:36:00";22.50;24.60;25.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.18;76.44;14.94;0.00;0.00;2000.00;7.89;
"2019-08-29 08:41:00";22.60;24.60;25.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.24;75.86;14.88;0.00;0.00;2000.00;7.89;
"2019-08-29 08:46:00";22.60;24.60;25.00;0.00;0.00;0.00;0.00;0.00;0.00;0.82;19.37;75.32;14.89;0.00;0.00;2000.00;7.89;
"2019-08-29 08:51:00";22.50;24.60;25.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.33;74.85;14.75;0.00;0.00;2000.00;7.89;
"2019-08-29 08:56:00";22.60;24.60;24.80;0.00;0.00;0.00;0.00;1.78;176.08;1.78;19.28;74.46;14.62;0.00;0.00;2000.00;7.89;
"2019-08-29 09:01:00";22.90;24.60;25.00;0.00;0.00;0.00;0.00;0.00;0.00;1.69;19.37;74.82;14.79;0.00;0.00;2000.00;7.89;
"2019-08-29 09:06:00";23.50;24.60;24.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.81;74.58;15.16;0.00;0.00;2000.00;7.89;
"2019-08-29 09:11:00";24.40;24.60;24.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.13;74.04;15.35;0.00;0.00;2000.00;7.89;
"2019-08-29 09:16:00";25.10;24.60;24.80;0.00;0.00;0.00;0.00;0.00;0.00;2.29;20.34;73.23;15.38;0.00;0.00;2000.00;7.89;
"2019-08-29 09:21:00";25.70;24.60;24.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.54;72.50;15.42;0.00;0.00;2000.00;7.89;
"2019-08-29 09:26:00";26.20;24.60;24.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.82;72.07;15.60;0.00;0.00;2000.00;7.89;
"2019-08-29 09:31:00";26.80;24.60;24.80;0.00;0.00;0.00;0.00;0.00;0.00;0.66;20.98;71.45;15.62;0.00;0.00;2000.00;7.89;
"2019-08-29 09:36:00";27.60;24.60;24.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.49;70.71;15.94;0.00;0.00;2000.00;7.89;
"2019-08-29 09:41:00";27.30;24.60;24.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.17;69.53;15.38;0.00;0.00;2000.00;7.89;
"2019-08-29 09:46:00";26.90;24.60;24.80;0.00;0.00;0.00;0.00;1.04;98.87;3.10;20.88;69.20;15.03;0.00;0.00;2000.00;7.89;
"2019-08-29 09:51:00";26.80;24.60;24.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.71;69.72;14.98;0.00;0.00;2000.00;7.89;
"2019-08-29 09:56:00";26.60;24.60;24.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.66;69.68;14.92;0.00;0.00;2000.00;7.89;
"2019-08-29 10:01:00";26.50;24.60;24.80;0.00;0.00;0.00;0.00;1.23;144.22;1.46;20.50;70.06;14.85;0.00;0.00;2000.00;7.89;
"2019-08-29 10:06:00";26.50;24.60;24.80;0.00;0.00;0.00;0.00;0.61;144.64;4.32;20.44;70.48;14.88;0.00;0.00;2000.00;7.89;
"2019-08-29 10:11:00";26.50;24.60;24.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.50;70.74;15.00;0.00;0.00;2000.00;7.89;
"2019-08-29 10:16:00";26.70;24.60;24.80;0.00;0.00;0.00;0.00;0.00;0.00;1.57;20.56;70.91;15.10;0.00;0.00;2000.00;7.89;
"2019-08-29 10:21:00";26.90;24.70;24.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.68;70.96;15.22;0.00;0.00;2000.00;7.89;
"2019-08-29 10:26:00";27.20;24.70;24.80;0.00;0.00;0.00;0.00;0.00;0.00;2.70;20.82;70.86;15.34;0.00;0.00;2000.00;7.89;
"2019-08-29 10:31:00";27.50;24.70;25.00;0.00;0.00;0.00;0.00;0.00;0.00;0.96;20.84;71.03;15.39;0.00;0.00;2000.00;7.89;
"2019-08-29 10:36:00";28.00;24.70;25.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.11;70.92;15.62;0.00;0.00;2000.00;7.89;
"2019-08-29 10:41:00";28.40;24.70;25.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.34;70.40;15.73;0.00;0.00;2000.00;7.89;
"2019-08-29 10:46:00";28.50;24.70;25.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.38;70.06;15.69;0.00;0.00;2000.00;7.89;
"2019-08-29 10:51:00";28.50;24.80;25.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.44;69.56;15.64;0.00;0.00;2000.00;7.89;
"2019-08-29 10:56:00";28.70;24.80;25.00;0.00;0.00;0.00;0.00;0.00;0.00;2.32;21.35;69.24;15.48;0.00;0.00;2000.00;7.89;
"2019-08-29 11:01:00";28.70;24.80;25.00;0.00;0.00;0.00;0.00;0.00;0.00;1.32;21.43;69.29;15.57;0.00;0.00;2000.00;7.89;
"2019-08-29 11:06:00";28.90;24.80;25.10;0.00;0.00;0.00;0.00;4.46;203.12;4.46;21.50;68.92;15.55;0.00;0.00;2000.00;7.89;
"2019-08-29 11:11:00";29.30;24.80;25.10;0.00;0.00;0.00;0.00;2.18;149.94;2.58;21.70;68.77;15.71;0.00;0.00;2000.00;7.89;
"2019-08-29 11:16:00";29.30;25.00;25.10;0.00;0.00;0.00;0.00;0.00;0.00;1.06;21.69;68.66;15.67;0.00;0.00;2000.00;7.89;
"2019-08-29 11:21:00";29.30;25.00;25.10;0.00;0.00;0.00;0.00;0.00;0.00;1.00;21.75;68.47;15.69;0.00;0.00;2000.00;7.89;
"2019-08-29 11:26:00";29.30;25.00;25.10;0.00;0.00;0.00;0.00;0.00;0.00;0.51;21.92;68.55;15.87;0.00;0.00;2000.00;7.89;
"2019-08-29 11:31:00";29.20;25.10;25.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.88;68.59;15.84;0.00;0.00;2000.00;7.89;
"2019-08-29 11:36:00";29.00;25.10;25.20;0.00;0.00;0.00;0.00;0.00;0.00;2.34;21.80;68.56;15.76;0.00;0.00;2000.00;7.89;
"2019-08-29 11:41:00";28.50;25.10;25.20;0.00;0.00;0.00;0.00;0.00;0.00;0.66;21.72;68.54;15.67;0.00;0.00;2000.00;7.89;
"2019-08-29 11:46:00";28.30;25.10;25.20;0.00;0.00;0.00;0.00;0.00;0.00;1.33;21.59;68.64;15.57;0.00;0.00;2000.00;7.89;
"2019-08-29 11:51:00";28.10;25.10;25.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.58;68.95;15.63;0.00;0.00;2000.00;7.89;
"2019-08-29 11:56:00";28.00;25.20;25.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.67;69.14;15.76;0.00;0.00;2000.00;7.89;
"2019-08-29 12:01:00";28.10;25.20;25.30;0.00;0.00;0.00;0.00;0.00;0.00;0.66;21.76;69.10;15.84;0.00;0.00;2000.00;7.89;
"2019-08-29 12:06:00";28.10;25.20;25.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.84;69.02;15.90;0.00;0.00;2000.00;7.89;
"2019-08-29 12:11:00";28.10;25.30;25.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.86;68.89;15.89;0.00;0.00;2000.00;7.89;
"2019-08-29 12:16:00";28.00;25.30;25.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.86;68.78;15.86;0.00;0.00;2000.00;7.89;
"2019-08-29 12:21:00";27.60;25.30;25.40;0.00;0.00;0.00;0.00;0.00;0.00;1.35;21.81;68.61;15.78;0.00;0.00;2000.00;7.89;
"2019-08-29 12:26:00";27.30;25.30;25.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.67;68.77;15.68;0.00;0.00;2000.00;7.89;
"2019-08-29 12:31:00";26.90;25.30;25.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.62;68.99;15.68;0.00;0.00;2000.00;7.89;
"2019-08-29 12:36:00";26.70;25.40;25.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.62;69.26;15.74;0.01;0.00;2000.00;7.90;
"2019-08-29 12:41:00";26.60;25.40;25.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.67;69.81;15.91;0.00;0.00;2000.00;7.90;
"2019-08-29 12:46:00";26.20;25.40;25.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.78;70.21;16.11;0.01;0.00;2000.00;7.91;
"2019-08-29 12:51:00";26.40;25.40;25.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.75;70.34;16.11;0.00;0.00;2000.00;7.91;
"2019-08-29 12:56:00";26.20;25.50;25.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.83;70.52;16.23;0.01;60.00;2000.00;7.92;
"2019-08-29 13:01:00";26.30;25.50;25.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.84;70.42;16.21;0.00;0.00;2000.00;7.92;
"2019-08-29 13:06:00";26.60;25.50;25.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.79;70.63;16.22;0.00;0.00;2000.00;7.92;
"2019-08-29 13:11:00";26.90;25.50;25.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.90;70.71;16.33;0.00;0.00;2000.00;7.92;
"2019-08-29 13:16:00";27.10;25.50;25.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.96;70.98;16.46;0.00;0.00;2000.00;7.92;
"2019-08-29 13:21:00";27.30;25.50;25.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.94;70.95;16.43;0.00;0.00;2000.00;7.92;
"2019-08-29 13:26:00";27.30;25.50;25.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.04;70.87;16.50;0.00;0.00;2000.00;7.92;
"2019-08-29 13:31:00";27.40;25.50;25.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.11;70.40;16.47;0.00;0.00;2000.00;7.92;
"2019-08-29 13:36:00";27.60;25.50;25.60;0.00;0.00;0.00;0.00;0.00;0.00;1.33;22.16;70.17;16.46;0.00;0.00;2000.00;7.92;
